"MUNIC_RES","ANO","POPULACAO"
"4321907","2021",23799
"4321956","2021",5781
"4322004","2021",30159
"4322103","2021",5612
"4322152","2021",4585
"4322186","2021",1447
"4322202","2021",24182
"4322251","2021",5019
"4322301","2021",7730
"4322327","2021",3408
"4322343","2021",1952
"4322350","2021",1084
"4322376","2021",2306
"4322400","2021",126766
"4322509","2021",66916
"4322525","2021",3531
"4322533","2021",11873
"4322541","2021",6046
"4322558","2021",2130
"4322608","2021",72373
"4322707","2021",27325
"4322806","2021",26813
"4322855","2021",1776
"4322905","2021",4628
"4323002","2021",257330
"4323101","2021",4530
"4323200","2021",2840
"4323309","2021",3407
"4323358","2021",2070
"4323408","2021",4368
"4323457","2021",4274
"4323507","2021",2726
"4323606","2021",1553
"4323705","2021",2858
"4323754","2021",3052
"4323770","2021",3046
"4323804","2021",17126
"5000203","2021",16025
"5000252","2021",5489
"5000609","2021",40247
"5000708","2021",25336
"5000807","2021",9116
"5000856","2021",11081
"5000906","2021",9082
"5001003","2021",26386
"5001102","2021",48184
"5001243","2021",12511
"5001508","2021",7281
"5001904","2021",23620
"5002001","2021",11368
"5002100","2021",24842
"5002159","2021",7802
"5002209","2021",22401
"5002308","2021",11835
"5002407","2021",31005
"5002605","2021",13675
"5002704","2021",916001
"5002803","2021",6247
"5002902","2021",22063
"5002951","2021",26499
"5003108","2021",6158
"5003157","2021",15449
"5003207","2021",112669
"5003256","2021",21456
"5003306","2021",33547
"5003454","2021",13043
"5003488","2021",11547
"5003504","2021",6025
"5003702","2021",227990
"5003751","2021",12447
"5003801","2021",19152
"5003900","2021",3066
"5004007","2021",9934
"5004106","2021",9754
"5004304","2021",16273
"5004403","2021",7566
"5004502","2021",25478
"5004601","2021",21604
"5004700","2021",23277
"5004809","2021",9372
"5004908","2021",7342
"5005004","2021",26375
"5005103","2021",4015
"5005152","2021",6861
"5005202","2021",24040
"5005251","2021",7496
"5005400","2021",48944
"5005608","2021",28423
"5005681","2021",18578
"5005707","2021",56484
"5005806","2021",13794
"5006002","2021",22967
"5006200","2021",56057
"5006259","2021",3556
"5006275","2021",5751
"5006309","2021",42401
"5006358","2021",14576
"5006408","2021",7568
"5006606","2021",95320
"5006903","2021",17460
"5007109","2021",25310
"5007208","2021",38844
"5007307","2021",4758
"5007406","2021",20025
"5007505","2021",5120
"5007554","2021",7948
"5007695","2021",27660
"5007703","2021",10751
"5007802","2021",6555
"5007901","2021",60792
"5007935","2021",20158
"5007950","2021",11795
"5007976","2021",3588
"5008008","2021",22721
"5008305","2021",125137
"5008404","2021",6115
"5100102","2021",5309
"5100201","2021",26679
"5100250","2021",52105
"5100300","2021",19714
"5100359","2021",7092
"5100409","2021",12323
"5100508","2021",11587
"5100607","2021",11413
"5100805","2021",10431
"5101001","2021",3064
"5101209","2021",909
"5101258","2021",17078
"5101308","2021",9399
"5101407","2021",23067
"5101605","2021",8165
"5101704","2021",35642
"5101803","2021",61702
"5101852","2021",6830
"5101902","2021",20571
"5102504","2021",95339
"5102603","2021",16223
"5102637","2021",36917
"5102678","2021",44033
"5102686","2021",7245
"5102694","2021",4711
"5102702","2021",22101
"5102793","2021",10094
"5102850","2021",8782
"5103007","2021",22521
"5103056","2021",12338
"5103106","2021",5716
"5103205","2021",33855
"5103254","2021",41117
"5103304","2021",21249
"5103353","2021",32076
"5103361","2021",4163
"5103379","2021",20717
"5103403","2021",623614
"5103437","2021",5267
"5103452","2021",9626
"5103502","2021",22311
"5103601","2021",8087
"5103700","2021",14847
"5103809","2021",3411
"5103858","2021",7913
"5103908","2021",5726
"5103957","2021",2990
"5104104","2021",36439
"5104203","2021",15740
"5104500","2021",2806
"5104526","2021",8182
"5104542","2021",7030
"5104559","2021",3609
"5104609","2021",13727
"5104807","2021",27696
"5104906","2021",8420
"5105002","2021",8377
"5105101","2021",35275
"5105150","2021",41190
"5105176","2021",16811
"5105200","2021",11124
"5105234","2021",6246
"5105259","2021",69671
"5105309","2021",2036
"5105507","2021",16412
"5105580","2021",10107
"5105606","2021",17017
"5105622","2021",28135
"5105903","2021",15332
"5106000","2021",5858
"5106109","2021",13093
"5106158","2021",16052
"5106174","2021",4013
"5106182","2021",6861
"5106190","2021",3755
"5106208","2021",3656
"5106216","2021",12876
"5106224","2021",48222
"5106232","2021",20820
"5106240","2021",12492
"5106257","2021",21695
"5106265","2021",9545
"5106273","2021",4069
"5106281","2021",4837
"5106299","2021",11291
"5106307","2021",23250
"5106315","2021",2769
"5106372","2021",17547
"5106422","2021",35695
"5106455","2021",2637
"5106505","2021",33386
"5106653","2021",6972
"5106703","2021",1525
"5106752","2021",46105
"5106778","2021",12849
"5106802","2021",5344
"5106828","2021",12176
"5106851","2021",2794
"5107008","2021",15936
"5107040","2021",63876
"5107065","2021",18386
"5107107","2021",18788
"5107156","2021",2754
"5107180","2021",10450
"5107198","2021",2439
"5107206","2021",5147
"5107248","2021",4600
"5107263","2021",3164
"5107297","2021",4102
"5107305","2021",21351
"5107354","2021",5646
"5107404","2021",4823
"5107578","2021",4069
"5107602","2021",239613
"5107701","2021",16999
"5107743","2021",2700
"5107750","2021",3226
"5107768","2021",3602
"5107776","2021",8547
"5107792","2021",5459
"5107800","2021",17188
"5107859","2021",11934
"5107875","2021",27485
"5107883","2021",1705
"5107909","2021",148960
"5107925","2021",94941
"5107941","2021",9357
"5107958","2021",107631
"5108006","2021",14380
"5108055","2021",9284
"5108105","2021",3761
"5108204","2021",3487
"5108303","2021",3455
"5108352","2021",3124
"5108402","2021",290383
"5108501","2021",11731
"5108600","2021",26946
"5108808","2021",4407
"5108857","2021",3332
"5108907","2021",9056
"5108956","2021",9375
"5200050","2021",9158
"5200100","2021",20873
"5200134","2021",22710
"5200159","2021",2515
"5200175","2021",5843
"5200209","2021",1809
"5200258","2021",222850
"5200308","2021",28360
"5200506","2021",1976
"5200555","2021",6796
"5200605","2021",7751
"5200803","2021",8749
"5200829","2021",3875
"5200852","2021",6220
"5200902","2021",3011
"5201108","2021",396526
"5201207","2021",1171
"5201306","2021",22113
"5201405","2021",601844
"5201454","2021",2474
"5201504","2021",4266
"5201603","2021",3450
"5201702","2021",20410
"5201801","2021",10680
"5202155","2021",7795
"5202353","2021",2462
"5202502","2021",10340
"5202601","2021",3000
"5202809","2021",2401
"5203104","2021",5418
"5203203","2021",11643
"5203302","2021",31004
"5203401","2021",8912
"5203500","2021",26069
"5203559","2021",10120
"5203575","2021",4579
"5203609","2021",3812
"5203807","2021",5815
"5203906","2021",9515
"5203939","2021",2464
"5203962","2021",3272
"5204003","2021",8098
"5204102","2021",12843
"5204201","2021",1336
"5204250","2021",7997
"5204300","2021",16525
"5204409","2021",19304
"5204508","2021",95183
"5204557","2021",3900
"5204607","2021",3662
"5204656","2021",3628
"5204706","2021",12880
"5204805","2021",7884
"5204854","2021",8087
"5204904","2021",20124
"5204953","2021",1526
"5205000","2021",10299
"5205059","2021",3380
"5205109","2021",113091
"5205208","2021",5132
"5205307","2021",9740
"5205406","2021",22407
"5205455","2021",8794
"5205471","2021",10797
"5205497","2021",74370
"5205513","2021",20771
"5205521","2021",3339
"5205703","2021",2254
"5205802","2021",11223
"5205901","2021",10012
"5206206","2021",61385
"5206305","2021",2962
"5206404","2021",17136
"5206503","2021",3458
"5206602","2021",2820
"5206701","2021",3302
"5206800","2021",2944
"5206909","2021",2094
"5207105","2021",2477
"5207253","2021",7174
"5207352","2021",3678
"5207402","2021",12559
"5207501","2021",3253
"5207535","2021",6527
"5207600","2021",5471
"5207808","2021",13604
"5207907","2021",17415
"5208004","2021",125705
"5208103","2021",4098
"5208152","2021",3923
"5208301","2021",4701
"5208400","2021",11217
"5208509","2021",5650
"5208608","2021",72045
"5208707","2021",1555626
"5208806","2021",46278
"5208905","2021",22122
"5209101","2021",34307
"5209150","2021",6076
"5209200","2021",14206
"5209291","2021",1905
"5209408","2021",3801
"5209457","2021",1681
"5209606","2021",3742
"5209705","2021",22533
"5209804","2021",3450
"5209903","2021",14215
"5209937","2021",6275
"5209952","2021",15962
"5210000","2021",53655
"5210109","2021",27365
"5210158","2021",2892
"5210208","2021",31471
"5210307","2021",2772
"5210406","2021",44329
"5210562","2021",4684
"5210604","2021",5184
"5210802","2021",4412
"5210901","2021",23850
"5211008","2021",4380
"5211206","2021",25597
"5211305","2021",7337
"5211404","2021",8968
"5211503","2021",106845
"5211602","2021",2295
"5211701","2021",6001
"5211800","2021",52160
"5211909","2021",103221
"5212006","2021",2843
"5212055","2021",2497
"5212105","2021",7417
"5212204","2021",18266
"5212253","2021",1652
"5212303","2021",7663
"5212501","2021",214645
"5212600","2021",2358
"5212709","2021",9277
"5212808","2021",9234
"5212907","2021",2263
"5212956","2021",4321
"5213004","2021",14568
"5213053","2021",2575
"5213087","2021",28518
"5213103","2021",69477
"5213400","2021",1471
"5213509","2021",8759
"5213707","2021",8037
"5213756","2021",13935
"5213772","2021",4538
"5213806","2021",46955
"5213855","2021",2217
"5213905","2021",4120
"5214002","2021",16077
"5214051","2021",4540
"5214101","2021",3749
"5214408","2021",9375
"5214507","2021",30931
"5214606","2021",47064
"5214705","2021",2362
"5214804","2021",2236
"5214838","2021",13020
"5214861","2021",8063
"5214879","2021",2939
"5214903","2021",3208
"5215009","2021",10193
"5215207","2021",2775
"5215231","2021",119649
"5215256","2021",4592
"5215306","2021",15834
"5215405","2021",3679
"5215504","2021",6895
"5215603","2021",35011
"5215652","2021",3470
"5215702","2021",29915
"5215801","2021",2382
"5215900","2021",3578
"5216007","2021",2590
"5216304","2021",10221
"5216403","2021",10988
"5216452","2021",3156
"5216809","2021",10240
"5216908","2021",2135
"5217104","2021",24543
"5217203","2021",10161
"5217302","2021",25218
"5217401","2021",31909
"5217609","2021",91345
"5217708","2021",17899
"5218003","2021",45866
"5218052","2021",3979
"5218102","2021",4032
"5218300","2021",37924
"5218391","2021",3211
"5218508","2021",51323
"5218607","2021",10961
"5218706","2021",4832
"5218789","2021",4728
"5218805","2021",247259
"5218904","2021",20012
"5219001","2021",7630
"5219100","2021",6701
"5219209","2021",2782
"5219258","2021",5585
"5219308","2021",38962
"5219357","2021",3821
"5219407","2021",9110
"5219456","2021",3367
"5219506","2021",2200
"5219605","2021",3207
"5219704","2021",8386
"5219712","2021",4886
"5219738","2021",6593
"5219753","2021",76871
"5219803","2021",13305
"5219902","2021",6265
"5220009","2021",14423
"5220058","2021",1312
"5220108","2021",34488
"5220157","2021",5263
"5220207","2021",21849
"5220264","2021",4105
"5220280","2021",2040
"5220405","2021",21318
"5220454","2021",121447
"5220504","2021",8737
"5220603","2021",20938
"5220686","2021",6895
"5220702","2021",3040
"5221007","2021",3506
"5221080","2021",3538
"5221197","2021",8326
"5221304","2021",2830
"5221403","2021",132006
"5221452","2021",3497
"5221502","2021",4526
"5221551","2021",5447
"5221577","2021",2829
"5221601","2021",41150
"5221700","2021",13795
"5221809","2021",3056
"5221858","2021",175720
"5221908","2021",3848
"5222005","2021",14088
"5222054","2021",9002
"5222203","2021",6451
"5222302","2021",5941
"5300108","2021",3094325
